path,category,attribute_1,attribute_2
imgs/women/356.jpg,Sweatshirts,white,Regular
imgs/women/357.jpg,Jackets,white,Regular
imgs/women/358.jpg,Kurta Sets,"silver, green, lime, white",
imgs/women/359.jpg,Jackets,brown,Longline
imgs/women/360.jpg,Sweaters,green,
imgs/women/361.jpg,Dresses,"green, olive",Maxi
imgs/women/362.jpg,Dresses,,Above Knee
imgs/women/363.jpg,Dresses,green,Maxi
imgs/women/364.jpg,Kurta Sets,"yellow, black",
imgs/women/365.jpg,Kurta Sets,red,Calf Length
imgs/women/366.jpg,Sweaters,black,
imgs/women/367.jpg,Jeans,blue,Cropped
imgs/women/368.jpg,Jackets,navy,Regular
imgs/women/369.jpg,Trousers,black,Three-Fourth Length
imgs/women/370.jpg,Dresses,beige,Above Knee
imgs/women/371.jpg,Jackets,purple,Regular
imgs/women/372.jpg,Tops,"yellow, white",Regular
imgs/women/373.jpg,Coats,,Regular
imgs/women/374.jpg,Coats,maroon,Hip Length
imgs/women/375.jpg,Dresses,red,Mini
imgs/women/376.jpg,Tshirts,"blue, white",Regular
imgs/women/377.jpg,Kurtas,green,Calf Length
imgs/women/378.jpg,Dresses,"grey, green",Above Knee
imgs/women/379.jpg,Kurtas,"orange, green",Calf Length
imgs/women/380.jpg,Jackets,"green, olive",Regular
imgs/women/381.jpg,Dresses,"navy, blue",Knee Length
imgs/women/382.jpg,Jeans,black,Regular
imgs/women/383.jpg,Dresses,black,Maxi
imgs/women/384.jpg,Kurtas,"green, white",Calf Length
imgs/women/385.jpg,Sweaters,black,
imgs/women/386.jpg,Jeans,blue,Regular
imgs/women/387.jpg,Jackets,magenta,Regular
imgs/women/388.jpg,Jackets,white,Regular
imgs/women/389.jpg,Dresses,"navy, blue, white",Maxi
imgs/women/390.jpg,Sweatshirts,,Regular
imgs/women/391.jpg,Tshirts,black,Regular
imgs/women/392.jpg,Dresses,"navy, blue, pink",Midi
imgs/women/393.jpg,Kurtas,white,Ankle Length
imgs/women/394.jpg,Sweaters,pink,
imgs/women/395.jpg,Jeans,white,Regular
imgs/women/396.jpg,Dresses,yellow,Knee Length
imgs/women/397.jpg,Jumpsuit,"yellow, blue",
imgs/women/398.jpg,Dresses,maroon,Above Knee
imgs/women/399.jpg,Kurtas,red,Calf Length
imgs/women/400.jpg,Kurta Sets,"green, yellow, green",
imgs/women/401.jpg,Dresses,"blue, pink",Maxi
imgs/women/402.jpg,Dresses,,Midi
imgs/women/403.jpg,Kurtas,"white, pink",Calf Length
imgs/women/404.jpg,Dresses,"red, white",Midi
imgs/women/405.jpg,Night suits,", yellow, yellow, white",
imgs/women/406.jpg,Track Pants,,Regular
imgs/women/407.jpg,Tops,white,
imgs/women/408.jpg,Tshirts,white,Regular
imgs/women/409.jpg,Dresses,red,Midi
imgs/women/410.jpg,Jackets,,Regular
imgs/women/411.jpg,Kurtas,yellow,Calf Length
imgs/women/412.jpg,Jackets,black,Regular
imgs/women/413.jpg,Sweaters,pink,
imgs/women/414.jpg,Dresses,"blue, white",Maxi
imgs/women/415.jpg,Jackets,blue,Regular
imgs/women/416.jpg,Dresses,green,Midi
imgs/women/417.jpg,Dresses,", black",Maxi
imgs/women/418.jpg,Lehenga Choli,"navy, blue",
imgs/women/419.jpg,Dresses,blue,Knee Length
imgs/women/420.jpg,Jeans,white,Regular
imgs/women/421.jpg,Night suits,", purple, purple",
imgs/women/422.jpg,Kurta Sets,blue,Calf Length
imgs/women/423.jpg,Kurta Sets,"navy, blue, white",Calf Length
imgs/women/424.jpg,Jackets,"green, olive, black",Regular
imgs/women/425.jpg,Jackets,,Regular
imgs/women/426.jpg,Jeans,black,Regular
imgs/women/427.jpg,Blazers,"brown, olive",Regular
imgs/women/428.jpg,Dresses,"navy, blue",Above Knee
imgs/women/429.jpg,Dresses,yellow,Knee Length
imgs/women/430.jpg,Jackets,"navy, blue",Crop
imgs/women/431.jpg,Bra,beige,
imgs/women/432.jpg,Track Pants,pink,Regular
imgs/women/433.jpg,Jackets,brown,Regular
imgs/women/434.jpg,Lehenga Choli,orange,
imgs/women/435.jpg,Jackets,black,Regular
imgs/women/436.jpg,Jackets,brown,Regular
imgs/women/437.jpg,Jumpsuit,"pink, black",
imgs/women/438.jpg,Kurta Sets,"pink, gold, blue",
imgs/women/439.jpg,Bodysuit,,
imgs/women/440.jpg,Dresses,yellow,Above Knee
imgs/women/441.jpg,Dresses,"pink, beige",Knee Length
imgs/women/442.jpg,Sweatshirts,yellow,Regular
imgs/women/443.jpg,Sweaters,"beige, olive, brown",
imgs/women/444.jpg,Kurtas,"red, green",Knee Length
imgs/women/445.jpg,Jackets,"navy, blue, white",Regular
imgs/women/446.jpg,Jeans,blue,Regular
imgs/women/447.jpg,Baby Dolls,,
imgs/women/448.jpg,Jackets,black,Regular
imgs/women/449.jpg,Dresses,"navy, blue, ",Above Knee
imgs/women/450.jpg,Tshirts,,Longline
imgs/women/451.jpg,Tights,grey,
imgs/women/452.jpg,Night suits,,
imgs/women/453.jpg,Sweatshirts,,Regular
imgs/women/454.jpg,Jackets,black,Regular
imgs/women/455.jpg,Dresses,,Knee Length
imgs/women/456.jpg,Track Pants,,Regular
imgs/women/457.jpg,Kurta Sets,pink,Calf Length
imgs/women/458.jpg,Kurta Sets,", green",Floor Length
imgs/women/459.jpg,Dresses,,Midi
imgs/women/460.jpg,Jackets,maroon,Regular
imgs/women/461.jpg,Kurta Sets,"gold, maroon",
imgs/women/462.jpg,Trousers,"green, olive",Regular
imgs/women/463.jpg,Jeans,blue,Regular
imgs/women/464.jpg,Kurta Sets,"navy, blue, navy",Calf Length
imgs/women/465.jpg,Sweatshirts,,Regular
imgs/women/466.jpg,Kurta Sets,"black, white",Knee Length
imgs/women/467.jpg,Blazers,"beige, maroon",Regular
imgs/women/468.jpg,Kurtas,green,Calf Length
imgs/women/469.jpg,Lehenga Choli,", black",
imgs/women/470.jpg,Jackets,"navy, blue",Longline
imgs/women/471.jpg,Dresses,"green, lime",Mini
imgs/women/472.jpg,Dresses,"maroon, white",Knee Length
imgs/women/473.jpg,Sweatshirts,black,Regular
imgs/women/474.jpg,Jackets,blue,Regular
imgs/women/475.jpg,Kurtas,"yellow, brown",Calf Length
imgs/women/476.jpg,Dresses,pink,Maxi
imgs/women/477.jpg,Jackets,pink,Regular
imgs/women/478.jpg,Dresses,pink,Maxi
imgs/women/479.jpg,Tops,,Regular
imgs/women/480.jpg,Sweaters,"blue, white",
imgs/women/481.jpg,Trousers,"green, olive",Regular
imgs/women/482.jpg,Sweatshirts,black,Regular
imgs/women/483.jpg,Sweaters,"blue, black",
imgs/women/484.jpg,Sweaters,green,
imgs/women/485.jpg,Kurtas,pink,Ankle Length
imgs/women/486.jpg,Sweatshirts,"navy, blue",Regular
imgs/women/487.jpg,Jackets,,Regular
imgs/women/488.jpg,Kurta Sets,"gold, green",
imgs/women/489.jpg,Jackets,pink,Longline
imgs/women/490.jpg,Dresses,blue,Midi
imgs/women/491.jpg,Jeans,blue,Regular
imgs/women/492.jpg,Sweatshirts,black,Regular
imgs/women/493.jpg,Jumpsuit,"maroon, white",
imgs/women/494.jpg,Jackets,white,Regular
imgs/women/495.jpg,Shrug,red,Regular
imgs/women/496.jpg,Dresses,"blue, white",Midi
imgs/women/497.jpg,Tops,", green",Regular
imgs/women/498.jpg,Sweaters,black,
imgs/women/499.jpg,Dresses,"green, olive, pink",Maxi
imgs/women/500.jpg,Jackets,white,Regular
imgs/women/501.jpg,Dresses,"blue, white",Midi
imgs/women/502.jpg,Sweaters,black,
imgs/women/503.jpg,Kurta Sets,green,Calf Length
imgs/women/504.jpg,Dresses,"green, olive, pink",Maxi
imgs/women/505.jpg,Kurta Sets,"red, green, blue",Calf Length
imgs/women/506.jpg,Sweatshirts,white,Regular
imgs/women/507.jpg,Kurtas,maroon,Calf Length
imgs/women/508.jpg,Kurtas,"red, white",Calf Length
imgs/women/509.jpg,Sweaters,"green, olive",
imgs/women/510.jpg,Track Pants,"green, olive",Regular
imgs/women/511.jpg,Kurta Sets,"white, blue, navy",
imgs/women/512.jpg,Bra,lavender,
imgs/women/513.jpg,Kurtas,,Calf Length
imgs/women/514.jpg,Trousers,beige,Regular
imgs/women/515.jpg,Kurtas,green,Knee Length
imgs/women/516.jpg,Tops,"grey, black",Regular
imgs/women/517.jpg,Kurtas,"navy, yellow, white",Calf Length
imgs/women/518.jpg,Dresses,black,Maxi
imgs/women/519.jpg,Nightdress,grey,
imgs/women/520.jpg,Tops,,Regular
imgs/women/521.jpg,Kurta Sets,"black, white",
imgs/women/522.jpg,Tops,", pink",Regular
imgs/women/523.jpg,Dresses,"lavender, black",Midi
imgs/women/524.jpg,Lehenga Choli,pink,
imgs/women/525.jpg,Sarees,blue,
imgs/women/526.jpg,Dresses,maroon,Maxi
imgs/women/527.jpg,Jumpsuit,black,
imgs/women/528.jpg,Trousers,pink,Regular
imgs/women/529.jpg,Jackets,beige,Regular
imgs/women/530.jpg,Jackets,black,Regular
imgs/women/531.jpg,Sweatshirts,", black, green",Regular
imgs/women/532.jpg,Track Pants,,Regular
imgs/women/533.jpg,Kurta Sets,,
imgs/women/534.jpg,Briefs,,
imgs/women/535.jpg,Trousers,black,Regular
imgs/women/536.jpg,Sarees,,
imgs/women/537.jpg,Sweaters,purple,
imgs/women/538.jpg,Tops,black,Crop
imgs/women/539.jpg,Sweatshirts,", black, white",Regular
imgs/women/540.jpg,Kurtas,yellow,Calf Length
imgs/women/541.jpg,Briefs,,
imgs/women/542.jpg,Kurtas,pink,Knee Length
imgs/women/543.jpg,Sweatshirts,black,Regular
imgs/women/544.jpg,Sweatshirts,,Regular
imgs/women/545.jpg,Sweaters,"green, olive",
imgs/women/546.jpg,Dresses,"navy, blue, white",Knee Length
imgs/women/547.jpg,Dresses,black,Above Knee
imgs/women/548.jpg,Jeans,blue,Cropped
imgs/women/549.jpg,Shrug,pink,Longline
imgs/women/550.jpg,Dresses,"navy, blue, white",Knee Length
imgs/women/551.jpg,Dresses,black,Above Knee
imgs/women/552.jpg,Shrug,pink,Longline
imgs/women/553.jpg,Dresses,green,Midi
imgs/women/554.jpg,Jackets,,Regular
imgs/women/555.jpg,Sweatshirts,green,Regular
imgs/women/556.jpg,Jackets,,Regular
imgs/women/557.jpg,Sarees,", silver, gold, pink",
imgs/women/558.jpg,Dresses,black,Knee Length
imgs/women/559.jpg,Dresses,"pink, green",Maxi
imgs/women/560.jpg,Coats,,Regular
imgs/women/561.jpg,Skirts,,Maxi
imgs/women/562.jpg,Sarees,", green, pink",
imgs/women/563.jpg,Jackets,maroon,Regular
imgs/women/564.jpg,Sarees,", navy, red, blue, silver",
imgs/women/565.jpg,Sarees,red,
imgs/women/566.jpg,Jeans,blue,Regular
imgs/women/567.jpg,Kurta Sets,"blue, white",Calf Length
imgs/women/568.jpg,Kurta Sets,,Calf Length
imgs/women/569.jpg,Sweaters,magenta,
imgs/women/570.jpg,Sweatshirts,orange,Regular
imgs/women/571.jpg,Jackets,"green, olive",Regular
imgs/women/572.jpg,Sweatshirts,"green, olive",Regular
imgs/women/573.jpg,Jackets,,Regular
imgs/women/574.jpg,Jeans,black,Regular
imgs/women/575.jpg,Kurtas,"green, yellow",Calf Length
imgs/women/576.jpg,Jackets,black,Regular
imgs/women/577.jpg,Night suits,", navy, blue, blue, white, navy",
imgs/women/578.jpg,Kurtas,maroon,Calf Length
imgs/women/579.jpg,Sarees,", silver, gold, yellow",
imgs/women/580.jpg,Sweaters,red,
imgs/women/581.jpg,Kurtas,"black, orange",Calf Length
imgs/women/582.jpg,Jeans,blue,Cropped
imgs/women/583.jpg,Kurtas,grey,Calf Length
imgs/women/584.jpg,Trousers,,Cropped
imgs/women/585.jpg,Sweatshirts,,Regular
imgs/women/586.jpg,Kurta Sets,green,
imgs/women/587.jpg,Dresses,"black, maroon",Maxi
imgs/women/588.jpg,Jackets,,Regular
imgs/women/589.jpg,Sweatshirts,black,Regular
imgs/women/590.jpg,Sweatshirts,,Regular
imgs/women/591.jpg,Jackets,maroon,Regular
imgs/women/592.jpg,Kurtas,"white, pink",Calf Length
imgs/women/593.jpg,Trousers,black,Three-Fourth Length
imgs/women/594.jpg,Jackets,pink,Regular
imgs/women/595.jpg,Jackets,black,Regular
imgs/women/596.jpg,Tops,"black, white",Regular
imgs/women/597.jpg,Bra,black,
imgs/women/598.jpg,Dresses,orange,Maxi
imgs/women/599.jpg,Sweatshirts,"green, olive",Regular
imgs/women/600.jpg,Bra,black,
imgs/women/601.jpg,Dresses,black,Above Knee
imgs/women/602.jpg,Sweatshirts,"green, olive",Regular
imgs/women/603.jpg,Coats,"green, olive",Longline
imgs/women/604.jpg,Sweatshirts,,Regular
imgs/women/605.jpg,Dresses,", purple",Maxi
imgs/women/606.jpg,Sarees,green,
imgs/women/607.jpg,Sarees,,
imgs/women/608.jpg,Jackets,,Regular
imgs/women/609.jpg,Kurta Sets,yellow,Calf Length
imgs/women/610.jpg,Dresses,green,Midi
imgs/women/611.jpg,Tops,", white",Regular
imgs/women/612.jpg,Dresses,"beige, maroon",Midi
imgs/women/613.jpg,Sweaters,,
imgs/women/614.jpg,Dresses,"navy, blue, red",Knee Length
imgs/women/615.jpg,Jackets,,Regular
imgs/women/616.jpg,Sweatshirts,,Regular
imgs/women/617.jpg,Trousers,beige,Three-Fourth Length
imgs/women/618.jpg,Tshirts,"black, white",Regular
imgs/women/619.jpg,Shirts,"blue, white",Longline
imgs/women/620.jpg,Jackets,", black",Regular
imgs/women/621.jpg,Kurta Sets,"grey, orange",Knee Length
imgs/women/622.jpg,Jackets,black,Regular
imgs/women/623.jpg,Sweaters,pink,
imgs/women/624.jpg,Jackets,grey,Regular
imgs/women/625.jpg,Bra,blue,
imgs/women/626.jpg,Jeans,,Regular
imgs/women/627.jpg,Jackets,green,Regular
imgs/women/628.jpg,Tshirts,black,Regular
imgs/women/629.jpg,Jeans,grey,Cropped
imgs/women/630.jpg,Dresses,"maroon, black",Maxi
imgs/women/631.jpg,Sweatshirts,,Regular
imgs/women/632.jpg,Kurta Sets,,Calf Length
imgs/women/633.jpg,Kurta Sets,magenta,
imgs/women/634.jpg,Jeans,black,Regular
imgs/women/635.jpg,Dresses,blue,Maxi
imgs/women/636.jpg,Sweatshirts,black,Regular
imgs/women/637.jpg,Tops,black,
imgs/women/638.jpg,Kurta Sets,"navy, blue, blue",Calf Length
imgs/women/639.jpg,Jackets,black,Regular
imgs/women/640.jpg,Nightdress,"red, green",
imgs/women/641.jpg,Sarees,"beige, , purple",
imgs/women/642.jpg,Jackets,blue,Regular
imgs/women/643.jpg,Sweaters,grey,
imgs/women/644.jpg,Sweaters,maroon,
imgs/women/645.jpg,Dresses,orange,Midi
imgs/women/646.jpg,Kurtas,black,Knee Length
imgs/women/647.jpg,Sarees,silver,
imgs/women/648.jpg,Sweatshirts,black,Regular
imgs/women/649.jpg,Kurtas,black,Knee Length
imgs/women/650.jpg,Kurtas,maroon,Calf Length
imgs/women/651.jpg,Kurta Sets,,
imgs/women/652.jpg,Kurtas,"navy, blue",Ankle Length
imgs/women/653.jpg,Dresses,pink,Midi
imgs/women/654.jpg,Jackets,"navy, blue",Regular
imgs/women/655.jpg,Kurta Sets,silver,Calf Length
imgs/women/656.jpg,Jackets,red,Regular
imgs/women/657.jpg,Kurta Sets,,
imgs/women/658.jpg,Jeans,black,Regular
imgs/women/659.jpg,Kurta Sets,", pink",
imgs/women/660.jpg,Baby Dolls,,
imgs/women/661.jpg,Sweaters,green,
imgs/women/662.jpg,Dresses,,Maxi
imgs/women/663.jpg,Jackets,black,Regular
imgs/women/664.jpg,Kurta Sets,"yellow, blue",Above Knee
imgs/women/665.jpg,Trousers,,Cropped
imgs/women/666.jpg,Shrug,maroon,Regular
imgs/women/667.jpg,Sweaters,black,
imgs/women/668.jpg,Jackets,,Longline
imgs/women/669.jpg,Sweatshirts,,Regular
imgs/women/670.jpg,Dresses,black,Midi
imgs/women/671.jpg,Dresses,"blue, beige, turquoise",Midi
imgs/women/672.jpg,Thermal Tops,,
imgs/women/673.jpg,Trousers,"navy, blue",Cropped
imgs/women/674.jpg,Kurtas,"navy, blue",Calf Length
imgs/women/675.jpg,Thermal Tops,black,
imgs/women/676.jpg,Coats,"black, red",Hip Length
imgs/women/677.jpg,Jeans,blue,Regular
imgs/women/678.jpg,Sweaters,"green, olive",
imgs/women/679.jpg,Sweaters,white,
imgs/women/680.jpg,Blazers,beige,Regular
imgs/women/681.jpg,Kurta Sets,black,Calf Length
imgs/women/682.jpg,Kurta Sets,navy,Calf Length
imgs/women/683.jpg,Sweaters,"grey, black",
imgs/women/684.jpg,Jeans,blue,Cropped
imgs/women/685.jpg,Leggings,black,Ankle Length
imgs/women/686.jpg,Kurtas,,Knee Length
imgs/women/687.jpg,Blazers,blue,Regular
imgs/women/688.jpg,Sweaters,pink,
imgs/women/689.jpg,Trousers,,Cropped
imgs/women/690.jpg,Kurta Sets,,
imgs/women/691.jpg,Blazers,pink,Regular
imgs/women/692.jpg,Coats,black,Hip Length
imgs/women/693.jpg,Sweatshirts,,Regular
imgs/women/694.jpg,Kurta Sets,pink,
imgs/women/695.jpg,Tops,"black, white",Regular
imgs/women/696.jpg,Track Pants,,Regular
imgs/women/697.jpg,Jackets,black,Crop
imgs/women/698.jpg,Dresses,black,Above Knee
imgs/women/699.jpg,Jackets,"blue, pink",Regular
imgs/women/700.jpg,Lounge Pants,"green, black",
imgs/women/701.jpg,Kurtas,blue,Calf Length
imgs/women/702.jpg,Sarees,orange,
imgs/women/703.jpg,Dresses,"black, green",Knee Length
imgs/women/704.jpg,Jackets,blue,Regular
imgs/women/705.jpg,Kurta Sets,"navy, blue",
imgs/women/706.jpg,Kurtas,pink,Calf Length
imgs/women/707.jpg,Tracksuits,,
imgs/women/708.jpg,Jackets,black,Regular
imgs/women/709.jpg,Dresses,grey,Maxi
imgs/women/710.jpg,Dresses,,Knee Length
imgs/women/711.jpg,Jackets,orange,Regular
imgs/women/712.jpg,Jackets,blue,Regular
imgs/women/713.jpg,Dresses,"beige, black",Mini
imgs/women/714.jpg,Jackets,black,Longline
imgs/women/715.jpg,Coats,grey,Longline
imgs/women/716.jpg,Kurtas,,Calf Length
imgs/women/717.jpg,Dresses,", maroon",Maxi
imgs/women/718.jpg,Dresses,maroon,Midi
imgs/women/719.jpg,Tops,"green, olive",
imgs/women/720.jpg,Kurtas,"blue, turquoise",Knee Length
imgs/women/721.jpg,Kurta Sets,"grey, pink",Calf Length
imgs/women/722.jpg,Kurta Sets,blue,Calf Length
imgs/women/723.jpg,Jackets,navy,Regular
imgs/women/724.jpg,Dresses,"blue, ",Maxi
imgs/women/725.jpg,Dresses,black,Maxi
imgs/women/726.jpg,Kurtas,,Calf Length
imgs/women/727.jpg,Tshirts,black,Regular
imgs/women/728.jpg,Kurtas,"yellow, white",Calf Length
imgs/women/729.jpg,Jackets,pink,Longline
imgs/women/730.jpg,Dresses,,Maxi
imgs/women/731.jpg,Jackets,beige,Regular
imgs/women/732.jpg,Kurta Sets,"pink, green",
imgs/women/733.jpg,Kurta Sets,"blue, ",
imgs/women/734.jpg,Kurtas,beige,Calf Length
imgs/women/735.jpg,Sweaters,white,
imgs/women/736.jpg,Blazers,white,Regular
imgs/women/737.jpg,Trousers,black,Cropped
imgs/women/738.jpg,Sweatshirts,yellow,Regular
imgs/women/739.jpg,Sweatshirts,,Regular
imgs/women/740.jpg,Dresses,blue,Above Knee
imgs/women/741.jpg,Dresses,yellow,Midi
imgs/women/742.jpg,Sweatshirts,grey,Regular
imgs/women/743.jpg,Trousers,"navy, blue",Regular
imgs/women/744.jpg,Kurta Sets,"pink, gold, blue",
imgs/women/745.jpg,Kurtas,"green, white",Calf Length
imgs/women/746.jpg,Kurta Sets,"gold, green",
imgs/women/747.jpg,Kurtas,grey,Knee Length
imgs/women/748.jpg,Shrug,"black, white",Regular
imgs/women/749.jpg,Jeans,"blue, ",Cropped
imgs/women/750.jpg,Track Pants,,Regular
imgs/women/751.jpg,Kurtas,white,Calf Length
imgs/women/752.jpg,Jackets,grey,Regular
imgs/women/753.jpg,Dresses,yellow,Maxi
imgs/women/754.jpg,Jackets,"green, olive",Longline
imgs/women/755.jpg,Track Pants,,Regular
imgs/women/756.jpg,Track Pants,grey,Regular
imgs/women/757.jpg,Jackets,brown,Regular
imgs/women/758.jpg,Tops,blue,Regular
imgs/women/759.jpg,Kurtas,green,Calf Length
imgs/women/760.jpg,Kurta Sets,green,
imgs/women/761.jpg,Jackets,blue,Regular
imgs/women/762.jpg,Jackets,maroon,Regular
imgs/women/763.jpg,Dresses,black,Above Knee
imgs/women/764.jpg,Coats,yellow,Longline
imgs/women/765.jpg,Kurta Sets,", green, white",Above Knee
imgs/women/766.jpg,Dresses,"red, white",Above Knee
imgs/women/767.jpg,Jackets,blue,Regular
imgs/women/768.jpg,Shorts,black,Above Knee
imgs/women/769.jpg,Kurta Sets,"pink, black",
imgs/women/770.jpg,Sweaters,black,
imgs/women/771.jpg,Blazers,,Regular
imgs/women/772.jpg,Sweatshirts,black,Regular
imgs/women/773.jpg,Kurtas,"navy, blue, white",Calf Length
imgs/women/774.jpg,Night suits,", navy, blue, blue, white, navy",
imgs/women/775.jpg,Sweaters,,
imgs/women/776.jpg,Kurtas,blue,Calf Length
imgs/women/777.jpg,Bra,"white, orange",
imgs/women/778.jpg,Kurtas,green,Calf Length
imgs/women/779.jpg,Kurta Sets,blue,
imgs/women/780.jpg,Dresses,maroon,Maxi
imgs/women/781.jpg,Sweatshirts,white,Regular
imgs/women/782.jpg,Sweaters,red,
imgs/women/783.jpg,Sweatshirts,pink,Regular
imgs/women/784.jpg,Jeans,blue,Regular
imgs/women/785.jpg,Dresses,blue,Maxi
imgs/women/786.jpg,Dresses,green,Knee Length
imgs/women/787.jpg,Tracksuits,,
imgs/women/788.jpg,Nightdress,black,
imgs/women/789.jpg,Jackets,black,Crop
imgs/women/790.jpg,Kurtas,pink,Calf Length
imgs/women/791.jpg,Sweaters,"grey, black",
imgs/women/792.jpg,Tights,,
imgs/women/793.jpg,Jackets,,Regular
imgs/women/794.jpg,Kurta Sets,", red",
imgs/women/795.jpg,Track Pants,,Regular
imgs/women/796.jpg,Kurta Sets,"grey, yellow",
imgs/women/797.jpg,Trousers,black,Regular
imgs/women/798.jpg,Kurtas,white,Calf Length
imgs/women/799.jpg,Bra,black,
imgs/women/800.jpg,Dresses,blue,Knee Length
imgs/women/801.jpg,Sweaters,"green, olive",
imgs/women/802.jpg,Tops,", black",Regular
imgs/women/803.jpg,Dresses,maroon,Above Knee
imgs/women/804.jpg,Sweaters,,
imgs/women/805.jpg,Sweaters,brown,
imgs/women/806.jpg,Trousers,"grey, black",Regular
imgs/women/807.jpg,Tights,,
imgs/women/808.jpg,Sweaters,pink,
imgs/women/809.jpg,Track Pants,,Regular
imgs/women/810.jpg,Sweatshirts,pink,Regular
imgs/women/811.jpg,Kurtas,pink,Knee Length
imgs/women/812.jpg,Dresses,"brown, pink",Midi
imgs/women/813.jpg,Jeans,"blue, ",Cropped
imgs/women/814.jpg,Nightdress,black,
imgs/women/815.jpg,Dresses,green,Knee Length
imgs/women/816.jpg,Jackets,blue,Regular
imgs/women/817.jpg,Dresses,"black, pink",Knee Length
imgs/women/818.jpg,Sweatshirts,,Regular
imgs/women/819.jpg,Jeans,black,Cropped
imgs/women/820.jpg,Tops,"beige, green, ",
imgs/women/821.jpg,Jackets,black,Regular
imgs/women/822.jpg,Kurtas,"grey, maroon",Calf Length
imgs/women/823.jpg,Dresses,black,Midi
imgs/women/824.jpg,Kurtas,green,Calf Length
imgs/women/825.jpg,Sweaters,beige,
imgs/women/826.jpg,Sweatshirts,green,Regular
imgs/women/827.jpg,Jackets,"navy, blue",Regular
imgs/women/828.jpg,Coats,"black, white",Longline
imgs/women/829.jpg,Kurta Sets,"navy, blue, maroon",Calf Length
imgs/women/830.jpg,Sweatshirts,"navy, blue, red, ",Regular
imgs/women/831.jpg,Jackets,blue,Regular
imgs/women/832.jpg,Sarees,red,
imgs/women/833.jpg,Jackets,black,Regular
imgs/women/834.jpg,Dresses,brown,Above Knee
imgs/women/835.jpg,Tshirts,blue,Regular
imgs/women/836.jpg,Briefs,,
imgs/women/837.jpg,Jackets,,Regular
imgs/women/838.jpg,Tops,pink,Regular
imgs/women/839.jpg,Kurtas,"red, coral",Calf Length
imgs/women/840.jpg,Tights,"grey, blue",
imgs/women/841.jpg,Tops,black,
imgs/women/842.jpg,Jackets,black,
imgs/women/843.jpg,Sweaters,maroon,
imgs/women/844.jpg,Sarees,,
imgs/women/845.jpg,Sweatshirts,,Regular
imgs/women/846.jpg,Kurtas,green,Calf Length
imgs/women/847.jpg,Kurtas,"navy, blue, beige",Calf Length
imgs/women/848.jpg,Dresses,"green, black",Midi
imgs/women/849.jpg,Night suits,"navy, blue, white, navy",
imgs/women/850.jpg,Sweaters,"navy, blue",
imgs/women/851.jpg,Kurtas,green,Calf Length
imgs/women/852.jpg,Kurtas,yellow,Calf Length
imgs/women/853.jpg,Dresses,red,Midi
imgs/women/854.jpg,Night suits,"navy, blue, white, navy",
imgs/women/855.jpg,Track Pants,white,Regular
imgs/women/856.jpg,Sweatshirts,,
imgs/women/857.jpg,Tops,"navy, blue",Regular
imgs/women/858.jpg,Tshirts,yellow,Regular
imgs/women/859.jpg,Trousers,white,Cropped
imgs/women/860.jpg,Sweatshirts,,Regular
imgs/women/861.jpg,Sweatshirts,,Regular
imgs/women/862.jpg,Sweaters,red,
imgs/women/863.jpg,Sweaters,"navy, blue, red",
imgs/women/1000.jpg,Trousers,khaki,Regular
imgs/women/1001.jpg,Jumpsuit,maroon,
imgs/women/1002.jpg,Bra,white,
imgs/women/1003.jpg,Track Pants,,Regular
imgs/women/1004.jpg,Kurtas,"navy, white, blue",Calf Length
imgs/women/1005.jpg,Sarees,"silver, blue",
imgs/women/1006.jpg,Dresses,"blue, navy",Knee Length
imgs/women/1007.jpg,Kurtas,yellow,Ankle Length
imgs/women/1008.jpg,Kurta Sets,"turquoise, blue",
imgs/women/1009.jpg,Dresses,black,Maxi
imgs/women/1010.jpg,Lehenga Choli,yellow,
imgs/women/1011.jpg,Sweaters,black,
imgs/women/1012.jpg,Jeans,black,Cropped
imgs/women/1013.jpg,Jumpsuit,black,
imgs/women/1014.jpg,Kurtas,black,Calf Length
imgs/women/1015.jpg,Bra,,
imgs/women/1016.jpg,Jackets,blue,Regular
imgs/women/1017.jpg,Night suits,", blue, navy, navy, blue",
imgs/women/1018.jpg,Kurta Sets,"white, ivory",Calf Length
imgs/women/1019.jpg,Nightdress,white,
imgs/women/1020.jpg,Track Pants,,Regular
imgs/women/1021.jpg,Jackets,black,Regular
imgs/women/1022.jpg,Sarees,blue,
imgs/women/1023.jpg,Sweaters,black,
imgs/women/1024.jpg,Coats,,Regular
imgs/women/1025.jpg,Skirts,"beige, orange",Knee Length
imgs/women/1026.jpg,Blazers,orange,Regular
imgs/women/1027.jpg,Sarees,,
imgs/women/1028.jpg,Jackets,"green, olive, khaki",Regular
imgs/women/1029.jpg,Jackets,black,Crop
imgs/women/1030.jpg,Jackets,black,Regular
imgs/women/1031.jpg,Sweaters,maroon,
imgs/women/1032.jpg,Jackets,black,Regular
imgs/women/1033.jpg,Night suits,", maroon, maroon",
imgs/women/1034.jpg,Jackets,"navy, white, blue",Regular
imgs/women/1035.jpg,Jackets,blue,Regular
imgs/women/1036.jpg,Thermal Set,beige,
imgs/women/1037.jpg,Kurta Sets,", red",Calf Length
imgs/women/1038.jpg,Jackets,,Regular
imgs/women/1039.jpg,Jackets,maroon,Regular
imgs/women/1040.jpg,Jackets,"green, olive",Longline
imgs/women/1041.jpg,Blazers,blue,Regular
